__time,/qualisys/ship_deck_platform/pose/pose/position/z
1744112827.91388,1.714502197
1744112827.92916,1.714467163
1744112827.93849,1.714490356
1744112827.95135,1.714622192
1744112827.95881,1.714740723
1744112827.96493,1.714733643
1744112827.97918,1.714595093
1744112827.98394,1.714459961
1744112827.99864,1.714406494
1744112828.00403,1.714498291
1744112828.01912,1.714635742
1744112828.02905,1.714724365
1744112828.03391,1.71466687
1744112828.04873,1.714597778
1744112828.05946,1.714539673
1744112828.06915,1.714453491
1744112828.07423,1.714494995
1744112828.08401,1.714541626
1744112828.0991,1.71459375
1744112828.10915,1.71463623
1744112828.11917,1.714631714
1744112828.12442,1.714630981
1744112828.13885,1.71465918
1744112828.14913,1.714663574
1744112828.15884,1.714614258
1744112828.17184,1.714610474
1744112828.1785,1.71458252
1744112828.20175,1.714582886
1744112828.20196,1.714585083
1744112828.20906,1.714634033
1744112828.21878,1.714663574
1744112828.22865,1.714638672
1744112828.23877,1.714606689
1744112828.24914,1.714535767
1744112828.26607,1.714516602
1744112828.2666,1.714607544
1744112828.27413,1.714746338
1744112828.29845,1.714780884
1744112828.29893,1.714808594
1744112828.30917,1.714731812
1744112828.31402,1.714725952
1744112828.32908,1.714852539
1744112828.33871,1.715002319
1744112828.34888,1.715168823
1744112828.35908,1.715341309
1744112828.36867,1.715517822
1744112828.37509,1.715682861
1744112828.39428,1.715830444
1744112828.3992,1.715980347
1744112828.40912,1.716120483
1744112828.42581,1.716326538
1744112828.42866,1.716541748
1744112828.43874,1.716833374
1744112828.45718,1.71705127
1744112828.45768,1.717227661
1744112828.46863,1.717458618
1744112828.47553,1.717644531
1744112828.48914,1.717843384
1744112828.49905,1.718101196
1744112828.50944,1.718325073
1744112828.51863,1.71849585
1744112828.5291,1.718675293
1744112828.53976,1.718867554
1744112828.54392,1.71913501
1744112828.56128,1.71943689
1744112828.57182,1.719637085
1744112828.58,1.719755737
1744112828.58925,1.719819824
1744112828.5989,1.720004517
1744112828.60856,1.720277588
1744112828.62136,1.720568481
1744112828.62855,1.720745361
1744112828.63863,1.720818237
1744112828.64899,1.720877441
1744112828.65989,1.720975586
1744112828.68085,1.721130127
1744112828.6812,1.721326904
1744112828.68878,1.721583374
1744112828.71258,1.721762207
1744112828.71301,1.721937988
1744112828.7193,1.722061523
1744112828.72921,1.722130737
1744112828.73869,1.722211304
1744112828.74868,1.722351074
1744112828.75903,1.722604858
1744112828.76436,1.722824829
1744112828.77863,1.722983398
1744112828.78877,1.72311853
1744112828.79835,1.723220337
1744112828.80398,1.723369507
1744112828.81893,1.723627075
1744112828.82447,1.723988647
1744112828.83875,1.724301025
1744112828.84852,1.724574585
1744112828.859,1.724783569
1744112828.86912,1.725065796
1744112828.87905,1.725446533
1744112828.88875,1.725855225
1744112828.89392,1.726185425
1744112828.90908,1.726415894
1744112828.91916,1.726713745
1744112828.92915,1.727019287
1744112828.94113,1.72739624
1744112828.9439,1.727816772
1744112828.95902,1.728147705
1744112828.96946,1.728421509
1744112828.97907,1.728670898
1744112828.98876,1.728987061
1744112828.99908,1.729267212
1744112829.00894,1.72958667
1744112829.01911,1.72991272
1744112829.02914,1.73023999
1744112829.03416,1.730552979
1744112829.04884,1.730695068
1744112829.05872,1.730852417
1744112829.06867,1.731052734
1744112829.07857,1.731277466
1744112829.08861,1.731535034
1744112829.09898,1.731824951
1744112829.10904,1.732101196
1744112829.11862,1.732315063
1744112829.12439,1.732542236
1744112829.13382,1.732664429
1744112829.14889,1.732942749
1744112829.159,1.733220459
1744112829.16907,1.733522339
1744112829.17898,1.733700073
1744112829.1838,1.733850952
1744112829.19901,1.734032104
1744112829.20961,1.734259399
1744112829.21401,1.734504272
1744112829.22849,1.734747559
1744112829.23946,1.734853638
1744112829.25184,1.734963745
1744112829.26815,1.735047119
1744112829.2715,1.735148682
1744112829.28052,1.735289917
1744112829.28874,1.735425903
1744112829.29926,1.735601929
1744112829.30875,1.735741943
1744112829.31911,1.73597229
1744112829.32396,1.736126831
1744112829.33415,1.736324829
1744112829.34419,1.736557617
1744112829.35892,1.736744995
1744112829.36888,1.737035522
1744112829.37848,1.737219482
1744112829.39036,1.737465454
1744112829.39947,1.737629395
1744112829.40918,1.737907959
1744112829.41919,1.738223755
1744112829.42385,1.738602173
1744112829.43945,1.738841553
1744112829.4639,1.739064941
1744112829.46424,1.739143799
1744112829.46846,1.73933667
1744112829.4755,1.739525635
1744112829.49146,1.73980896
1744112829.50106,1.740037231
1744112829.51304,1.740140747
1744112829.51846,1.740292358
1744112829.54339,1.740304199
1744112829.54379,1.740462036
1744112829.54918,1.740475098
1744112829.55411,1.74056897
1744112829.57543,1.740625977
1744112829.57866,1.740833984
1744112829.58872,1.740968384
1744112829.60691,1.741110596
1744112829.6128,1.741203735
1744112829.6145,1.74129187
1744112829.63962,1.741401733
1744112829.64001,1.741656616
1744112829.6519,1.741862793
1744112829.66643,1.742024292
1744112829.6677,1.742125122
1744112829.67918,1.742259155
1744112829.68974,1.742451538
1744112829.69443,1.742657349
1744112829.70875,1.742869751
1744112829.71922,1.743013184
1744112829.72868,1.743082397
1744112829.7343,1.743066406
1744112829.74434,1.743195557
1744112829.75854,1.743307617
1744112829.76995,1.743565063
1744112829.77908,1.743696167
1744112829.7888,1.743790283
1744112829.79911,1.743862793
1744112829.80904,1.743882813
1744112829.81905,1.743939819
1744112829.82905,1.744098022
1744112829.83619,1.744179199
1744112829.85023,1.744286987
1744112829.85889,1.744431763
1744112829.8691,1.744477417
1744112829.8786,1.744542725
1744112829.88437,1.744469482
1744112829.91148,1.74443042
1744112829.91195,1.744417358
1744112829.91387,1.744431396
1744112829.94345,1.744466431
1744112829.94383,1.744478638
1744112829.94881,1.744487671
1744112829.97573,1.74453833
1744112829.97648,1.744522583
1744112829.98876,1.744519165
1744112830.00805,1.744476929
1744112830.00842,1.74450061
1744112830.01913,1.744490601
1744112830.03954,1.744567627
1744112830.04012,1.74457605
1744112830.05004,1.74458313
1744112830.05899,1.744548706
1744112830.06902,1.744506348
1744112830.07901,1.744551025
1744112830.0887,1.744550903
1744112830.0986,1.744604248
1744112830.10898,1.744595337
1744112830.11912,1.744570313
1744112830.12901,1.744510132
1744112830.13868,1.744504883
1744112830.1485,1.744519775
1744112830.15911,1.744589966
1744112830.16936,1.744592651
1744112830.17912,1.744571655
1744112830.18482,1.744545288
1744112830.19861,1.744533813
1744112830.20912,1.744529785
1744112830.2192,1.744517456
1744112830.2291,1.74455249
1744112830.23873,1.744548218
1744112830.24852,1.744550049
1744112830.25917,1.744522705
1744112830.26906,1.744516113
1744112830.27906,1.744504028
1744112830.28845,1.744569702
1744112830.30101,1.744593506
1744112830.30906,1.744591675
1744112830.31871,1.744561279
1744112830.32874,1.744540527
1744112830.33862,1.744545898
1744112830.3439,1.744588623
1744112830.35916,1.744554687
1744112830.36901,1.744553589
1744112830.37875,1.744555786
1744112830.38928,1.744561035
1744112830.39427,1.744579834
1744112830.40446,1.744586426
1744112830.41907,1.744564941
1744112830.42855,1.744562988
1744112830.43883,1.744561523
1744112830.44909,1.744536133
1744112830.45963,1.744539307
1744112830.46439,1.744564575
1744112830.47859,1.744544556
1744112830.48877,1.74455188
1744112830.49908,1.744553833
1744112830.51042,1.744589844
1744112830.5192,1.744595581
1744112830.52848,1.744576538
1744112830.53478,1.744520386
1744112830.54883,1.74449646
1744112830.5591,1.74452832
1744112830.56962,1.744594116
1744112830.57886,1.744665039
1744112830.58391,1.744619019
1744112830.60118,1.744571777
1744112830.60399,1.744514526
1744112830.62165,1.744531616
1744112830.62367,1.744555908
1744112830.63926,1.7445802
1744112830.64961,1.74455896
1744112830.65862,1.744552856
1744112830.66863,1.744525757
1744112830.67874,1.744563599
1744112830.68865,1.744575684
1744112830.69946,1.744546753
1744112830.70905,1.744520142
1744112830.71862,1.744537842
1744112830.72906,1.744563354
1744112830.73581,1.744560059
1744112830.74965,1.74456604
1744112830.75915,1.744583984
1744112830.76832,1.744562256
1744112830.77908,1.744505615
1744112830.78867,1.744512085
1744112830.79538,1.744567993
1744112830.80907,1.744550903
1744112830.81892,1.744536987
1744112830.82901,1.744539551
1744112830.83875,1.744568481
1744112830.84547,1.744555786
1744112830.85454,1.744630249
1744112830.86383,1.744569092
1744112830.8854,1.744556763
1744112830.89022,1.744532471
1744112830.89487,1.74459668
1744112830.90884,1.744616455
1744112830.91386,1.744569824
1744112830.92896,1.744542969
1744112830.93939,1.744529053
1744112830.94905,1.744594971
1744112830.95914,1.744579834
1744112830.97078,1.744545654
1744112830.97902,1.744484131
1744112830.98876,1.744478638
1744112830.99924,1.744524536
1744112831.00376,1.744608643
1744112831.01427,1.744647095
1744112831.02435,1.744567261
1744112831.0387,1.744418823
1744112831.04435,1.744281982
1744112831.05865,1.744090698
1744112831.06431,1.743906616
1744112831.07966,1.743729492
1744112831.08867,1.74355481
1744112831.09865,1.743371826
1744112831.10898,1.743167847
1744112831.11425,1.742893677
1744112831.12997,1.742681641
1744112831.13866,1.742478882
1744112831.14431,1.742332642
1744112831.15915,1.742203247
1744112831.1762,1.742075928
1744112831.17851,1.741850586
1744112831.18871,1.741579346
1744112831.20819,1.741279541
1744112831.20856,1.741013428
1744112831.21911,1.740669434
1744112831.23982,1.740352783
1744112831.24033,1.740011108
1744112831.24843,1.739612427
1744112831.26799,1.739252441
1744112831.26971,1.738836914
1744112831.27914,1.738434082
1744112831.28866,1.737934814
1744112831.29392,1.737395264
1744112831.30864,1.736847534
1744112831.31913,1.736276978
1744112831.32909,1.73584314
1744112831.33863,1.735356934
1744112831.3491,1.734793823
1744112831.35911,1.734228394
1744112831.36925,1.73369519
1744112831.37912,1.733174072
1744112831.38419,1.732668701
1744112831.39922,1.732189941
1744112831.40857,1.731717651
1744112831.41906,1.731084351
1744112831.42913,1.730448975
1744112831.43857,1.729712891
1744112831.44916,1.729049316
1744112831.45914,1.728393066
1744112831.46895,1.727688965
1744112831.47407,1.72705188
1744112831.48403,1.726478882
1744112831.51362,1.725866699
1744112831.51409,1.724337036
1744112831.52915,1.723490479
1744112831.53856,1.722791382
1744112831.54404,1.722090942
1744112831.55907,1.721493408
1744112831.56916,1.720793823
1744112831.57397,1.720015747
1744112831.58884,1.719237915
1744112831.59898,1.718467285
1744112831.60897,1.717718628
1744112831.61897,1.716916016
1744112831.62437,1.716154175
1744112831.63921,1.715420776
1744112831.64908,1.71451709
1744112831.65906,1.713700317
1744112831.66915,1.712861328
1744112831.67857,1.71205127
1744112831.68879,1.711194702
1744112831.69394,1.710353149
1744112831.7091,1.709560181
1744112831.71896,1.708688354
1744112831.73021,1.707865112
1744112831.74245,1.70706897
1744112831.75098,1.706371094
1744112831.76009,1.705656006
1744112831.76909,1.704851807
1744112831.77862,1.704037231
1744112831.78875,1.703291626
1744112831.794,1.702569824
1744112831.8043,1.701757568
1744112831.81438,1.701017212
1744112831.8291,1.700252075
1744112831.83874,1.699395752
1744112831.85216,1.698574097
1744112831.85853,1.697808838
1744112831.86405,1.697165283
1744112831.87923,1.69643396
1744112831.88879,1.695717285
1744112831.899,1.694802124
1744112831.90904,1.693997192
1744112831.91398,1.69321228
1744112831.92967,1.692457397
1744112831.9388,1.691663086
1744112831.94909,1.690933472
1744112831.95885,1.690042603
1744112831.96857,1.689053589
1744112831.99121,1.688223999
1744112831.99161,1.687490601
1744112831.99912,1.686780884
1744112832.00935,1.686072021
1744112832.01863,1.685179199
1744112832.02912,1.68421814
1744112832.03872,1.683253174
1744112832.04912,1.682312866
1744112832.05852,1.681547363
1744112832.06904,1.680802246
1744112832.07866,1.680014771
1744112832.08938,1.679125488
1744112832.09909,1.6782229
1744112832.10857,1.677364746
1744112832.11933,1.676369019
1744112832.12912,1.675456055
1744112832.13863,1.674586426
1744112832.14907,1.673755859
1744112832.15842,1.672865234
1744112832.17108,1.671974487
1744112832.17862,1.671077637
1744112832.18947,1.670162964
1744112832.19911,1.66930127
1744112832.20872,1.6684823
1744112832.21906,1.66769519
1744112832.22915,1.666693237
1744112832.23878,1.665716064
1744112832.24867,1.664753784
1744112832.25865,1.663887451
1744112832.26916,1.663082275
1744112832.27935,1.662309692
1744112832.28877,1.661547852
1744112832.30101,1.660625244
1744112832.31034,1.659570313
1744112832.31863,1.658619263
1744112832.33005,1.657669678
1744112832.33881,1.656813232
1744112832.34867,1.656061279
1744112832.35891,1.655331299
1744112832.36384,1.654458374
1744112832.37902,1.653609131
1744112832.38888,1.652783936
1744112832.39405,1.65221936
1744112832.41202,1.651639893
1744112832.41878,1.650942505
1744112832.4293,1.650132813
1744112832.43889,1.649206055
1744112832.44375,1.648152222
1744112832.45781,1.647111084
1744112832.47166,1.646119873
1744112832.48003,1.645133545
1744112832.48982,1.644246948
1744112832.4944,1.6433479
1744112832.50867,1.64227832
1744112832.52192,1.641185303
1744112832.52876,1.640085938
1744112832.5384,1.639057739
1744112832.54928,1.638182861
1744112832.55907,1.637486328
1744112832.56903,1.636583496
1744112832.57895,1.635537842
1744112832.58396,1.634547241
1744112832.59901,1.633557373
1744112832.6091,1.632577026
1744112832.61463,1.631737793
1744112832.62914,1.630839844
1744112832.63829,1.630024292
1744112832.65793,1.629026367
1744112832.66121,1.628064941
1744112832.66938,1.627114258
1744112832.67886,1.626134399
1744112832.68888,1.625298828
1744112832.69887,1.624546387
1744112832.70905,1.623725708
1744112832.71882,1.622801025
1744112832.72862,1.621817261
1744112832.73419,1.620920776
1744112832.74461,1.61994812
1744112832.75884,1.619169189
1744112832.77157,1.618387329
1744112832.77865,1.617612061
1744112832.80401,1.616779053
1744112832.80446,1.61580896
1744112832.80911,1.614902954
1744112832.81911,1.614029053
1744112832.83532,1.613364136
1744112832.84069,1.612837158
1744112832.84915,1.612307007
1744112832.86754,1.611777588
1744112832.86807,1.611061523
1744112832.87388,1.610133179
1744112832.8887,1.609298706
1744112832.89904,1.608465942
1744112832.90413,1.607579102
1744112832.9187,1.606723511
1744112832.92877,1.605691284
1744112832.93875,1.604671997
1744112832.94397,1.6036073
1744112832.95438,1.602626343
1744112832.96986,1.601665771
1744112832.97933,1.600618042
1744112832.99626,1.599691284
1744112832.99931,1.598736694
1744112833.00875,1.597693726
1744112833.01836,1.596646484
1744112833.03052,1.595614136
1744112833.03885,1.594547485
1744112833.05999,1.593546509
1744112833.06044,1.59269165
1744112833.06394,1.591810913
1744112833.08133,1.590843262
1744112833.08877,1.589881958
1744112833.09868,1.589033936
1744112833.10398,1.588051392
1744112833.11877,1.587116089
1744112833.12869,1.58614563
1744112833.13913,1.585268188
1744112833.14906,1.584465576
1744112833.15914,1.583639038
1744112833.17023,1.58269873
1744112833.17911,1.581824951
1744112833.18894,1.580963013
1744112833.19902,1.580243286
1744112833.20857,1.579477295
1744112833.21857,1.578552002
1744112833.22905,1.57757605
1744112833.23915,1.576687866
1744112833.24882,1.57585498
1744112833.25859,1.575129883
1744112833.26876,1.574417847
1744112833.27866,1.573618286
1744112833.28889,1.572751465
1744112833.29903,1.571893311
1744112833.30394,1.571091431
1744112833.31967,1.570226929
1744112833.32668,1.569474731
1744112833.34039,1.568648315
1744112833.34515,1.567798462
1744112833.35426,1.567004395
1744112833.36905,1.566224365
1744112833.37901,1.565561401
1744112833.38884,1.564932983
1744112833.39854,1.564415527
1744112833.40875,1.563733154
1744112833.42683,1.562994141
1744112833.4317,1.562206787
1744112833.43883,1.561441895
1744112833.4591,1.560714478
1744112833.45943,1.559968628
1744112833.4719,1.559101807
1744112833.47958,1.558226685
1744112833.489,1.557435547
1744112833.49835,1.5565177
1744112833.50421,1.55573645
1744112833.5142,1.55490979
1744112833.52874,1.554119019
1744112833.53389,1.553230835
1744112833.55024,1.552345581
1744112833.55725,1.551469482
1744112833.56985,1.550707764
1744112833.57955,1.550008179
1744112833.58894,1.54943689
1744112833.59859,1.548908813
1744112833.60895,1.548357666
1744112833.62038,1.547628662
1744112833.62891,1.546926147
1744112833.63854,1.546154419
1744112833.649,1.545360229
1744112833.66653,1.544710815
1744112833.66687,1.543970947
1744112833.67913,1.543297729
1744112833.69696,1.542567139
1744112833.69958,1.541850098
1744112833.70416,1.541130371
1744112833.71903,1.540348389
1744112833.72883,1.539575073
1744112833.7338,1.538767456
1744112833.75012,1.538087769
1744112833.76183,1.537415161
1744112833.77437,1.536730103
1744112833.77956,1.536127441
1744112833.78921,1.535440796
1744112833.80815,1.534771362
1744112833.80853,1.534147705
1744112833.81909,1.533438477
1744112833.84005,1.532907349
1744112833.84056,1.532312622
1744112833.84901,1.531869751
1744112833.86044,1.531600586
1744112833.86911,1.531138062
1744112833.87839,1.530776367
1744112833.88496,1.530394653
1744112833.89897,1.530091309
1744112833.9043,1.529787109
1744112833.9191,1.529311646
1744112833.92401,1.528879028
1744112833.93896,1.528342651
1744112833.94918,1.527734009
1744112833.95897,1.526990601
1744112833.96853,1.526164062
1744112833.97837,1.525485229
1744112833.99823,1.524869751
1744112833.99885,1.524277832
1744112834.0042,1.523619629
1744112834.0185,1.522856934
1744112834.029,1.521960815
1744112834.03889,1.52126355
1744112834.04909,1.520539307
1744112834.05913,1.519980835
1744112834.06846,1.519397217
1744112834.08336,1.518738037
1744112834.08894,1.518068604
1744112834.09854,1.517484985
1744112834.10909,1.51688269
1744112834.11399,1.516296631
1744112834.12918,1.515775513
1744112834.13399,1.515225464
1744112834.14911,1.514709473
1744112834.15874,1.514223755
1744112834.16937,1.513673096
1744112834.18648,1.513417847
1744112834.19002,1.512984131
1744112834.19932,1.512616699
1744112834.20965,1.512087646
1744112834.21859,1.511532349
1744112834.22433,1.511119019
1744112834.24209,1.510750122
1744112834.24898,1.510469482
1744112834.27033,1.510191772
1744112834.27063,1.510028564
1744112834.27891,1.509609253
1744112834.2889,1.509428955
1744112834.30163,1.509148682
1744112834.31267,1.508860474
1744112834.31932,1.508547852
1744112834.32911,1.508268433
1744112834.34809,1.507896851
1744112834.3486,1.507590576
1744112834.35983,1.507204468
1744112834.36954,1.506921387
1744112834.37888,1.506723755
1744112834.38879,1.506600952
1744112834.39905,1.506551025
1744112834.40886,1.506417114
1744112834.41878,1.506225586
1744112834.4314,1.506032349
1744112834.43876,1.505769165
1744112834.44434,1.505644653
1744112834.45396,1.505556641
1744112834.46917,1.50555957
1744112834.47903,1.5056698
1744112834.48886,1.505515137
1744112834.49847,1.505386475
1744112834.51003,1.505212402
1744112834.5189,1.505132446
1744112834.53042,1.505114258
1744112834.5387,1.505056641
1744112834.5485,1.505120605
1744112834.55913,1.505112305
1744112834.56916,1.505089722
1744112834.57904,1.504942627
1744112834.58899,1.504765015
1744112834.59927,1.504582886
1744112834.60909,1.504518921
1744112834.61387,1.504387329
1744112834.62923,1.504365479
1744112834.64055,1.504354492
1744112834.64932,1.50430542
1744112834.65514,1.504205322
1744112834.67075,1.504037842
1744112834.68308,1.503803223
1744112834.68908,1.503608765
1744112834.69851,1.503487549
1744112834.71581,1.503358276
1744112834.73042,1.503282837
1744112834.73118,1.503119385
1744112834.73859,1.503026733
1744112834.75282,1.502955078
1744112834.7586,1.502926025
1744112834.76435,1.502976563
1744112834.78054,1.5029552
1744112834.79023,1.502954224
1744112834.79913,1.502972046
1744112834.80887,1.502936401
1744112834.81889,1.502932983
1744112834.82412,1.50302124
1744112834.83867,1.502995605
1744112834.84915,1.5029729
1744112834.85916,1.502895996
1744112834.86911,1.502842041
1744112834.87379,1.502847656
1744112834.88892,1.502949707
1744112834.89905,1.502980347
1744112834.90902,1.502979004
1744112834.91915,1.50291272
1744112834.92848,1.502906982
1744112834.94121,1.502922363
1744112834.95171,1.502986938
1744112834.95991,1.503035889
1744112834.96512,1.503013428
1744112834.97836,1.502940308
1744112834.99285,1.502867187
1744112834.99887,1.502876709
1744112835.00898,1.502929199
1744112835.01901,1.502994263
1744112835.02871,1.503093994
1744112835.03877,1.50301123
1744112835.04399,1.502967529
1744112835.05881,1.502911377
1744112835.06399,1.502873779
1744112835.0792,1.502936035
1744112835.09638,1.50302771
1744112835.10011,1.5030271
1744112835.10869,1.503029175
1744112835.12853,1.50294043
1744112835.12883,1.502943726
1744112835.13869,1.502942749
1744112835.14458,1.502950684
1744112835.15786,1.503000732
1744112835.1685,1.503004761
1744112835.19279,1.502992676
1744112835.19322,1.502978882
1744112835.19841,1.502944092
1744112835.22487,1.502958374
1744112835.22525,1.502956177
1744112835.22868,1.5030177
1744112835.23884,1.502997803
1744112835.25569,1.503012695
1744112835.25611,1.502973511
1744112835.26872,1.502952026
1744112835.28789,1.503075562
1744112835.28824,1.503209351
1744112835.29916,1.503283813
1744112835.31982,1.50338855
1744112835.32029,1.503476929
1744112835.32921,1.503560303
1744112835.33884,1.503754272
1744112835.34436,1.503996582
1744112835.35872,1.504326782
1744112835.36428,1.504608887
1744112835.38342,1.504834839
1744112835.38374,1.505144287
1744112835.3993,1.505575562
1744112835.41567,1.50618811
1744112835.41857,1.50696167
1744112835.42874,1.507348145
1744112835.44738,1.507829468
1744112835.44862,1.508380737
1744112835.45854,1.508973389
1744112835.47933,1.509587891
1744112835.47963,1.510268188
1744112835.48891,1.510891724
1744112835.49912,1.511628052
1744112835.50381,1.512303223
1744112835.51682,1.513104858
1744112835.52603,1.513896851
1744112835.53859,1.514763062
1744112835.54833,1.51568457
1744112835.55909,1.516550537
1744112835.56395,1.517337524
1744112835.57901,1.518057495
1744112835.58883,1.518719116
1744112835.59851,1.519288452
1744112835.61001,1.520278931
1744112835.61421,1.521172241
1744112835.62913,1.521983154
1744112835.63887,1.522997314
1744112835.64837,1.523962646
1744112835.65399,1.524905273
1744112835.66915,1.525993408
1744112835.67907,1.527115601
1744112835.68869,1.528312866
1744112835.69856,1.529458618
1744112835.71918,1.530553101
1744112835.71951,1.531778198
1744112835.73192,1.533058228
1744112835.74117,1.534329712
1744112835.75346,1.535561157
1744112835.7596,1.536743164
1744112835.76907,1.537942017
1744112835.77883,1.539205444
1744112835.78862,1.540371582
1744112835.79894,1.541564819
1744112835.80394,1.542869873
1744112835.819,1.544150879
1744112835.82911,1.54555603
1744112835.83842,1.546837158
1744112835.84867,1.548051392
1744112835.85426,1.549220337
1744112835.8693,1.550419067
1744112835.87897,1.551703003
1744112835.88376,1.553011841
1744112835.89897,1.554282104
1744112835.90877,1.555657837
1744112835.92657,1.556964722
1744112835.92698,1.558311401
1744112835.93877,1.559603638
1744112835.95898,1.560936523
1744112835.95931,1.562326538
1744112835.96404,1.563623901
1744112835.98099,1.564959106
1744112835.98366,1.566198608
1744112835.9986,1.567576904
1744112836.01011,1.568981445
1744112836.01905,1.570546753
1744112836.02874,1.572008789
1744112836.03873,1.573478516
1744112836.04905,1.574704712
1744112836.05907,1.57594873
1744112836.0691,1.577284546
1744112836.07847,1.578691406
1744112836.08699,1.580090698
1744112836.10113,1.581603149
1744112836.11652,1.58302478
1744112836.11876,1.584506958
1744112836.12389,1.585875
1744112836.14224,1.587255493
1744112836.15074,1.58863623
1744112836.15943,1.590137207
1744112836.16428,1.591671509
1744112836.17921,1.59314624
1744112836.18403,1.594563477
1744112836.20244,1.595935059
1744112836.20883,1.597422485
1744112836.2185,1.599036987
1744112836.22868,1.600661865
1744112836.23868,1.602250488
1744112836.24393,1.603771729
1744112836.25898,1.605188354
1744112836.26837,1.606633179
1744112836.27393,1.60818811
1744112836.2888,1.609841431
1744112836.2942,1.611436157
1744112836.30876,1.613094849
1744112836.3183,1.614668457
1744112836.32867,1.616166382
1744112836.33879,1.61762207
1744112836.34908,1.619196777
1744112836.35406,1.62084668
1744112836.36906,1.622426392
1744112836.3872,1.623884033
1744112836.38878,1.625150146
1744112836.39916,1.626262695
1744112836.41865,1.627602539
1744112836.41926,1.629060181
1744112836.42919,1.630697388
1744112836.43932,1.632407715
1744112836.45177,1.633958496
1744112836.4624,1.63549939
1744112836.46921,1.63702832
1744112836.47897,1.638700928
1744112836.48901,1.640396851
1744112836.4992,1.642098389
1744112836.50421,1.643812256
1744112836.51902,1.645489258
1744112836.52902,1.64718103
1744112836.5389,1.648922974
1744112836.55052,1.650614014
1744112836.55864,1.652287109
1744112836.5691,1.653974731
1744112836.57954,1.655718018
1744112836.5888,1.657317505
1744112836.59863,1.658989868
1744112836.60968,1.660659668
1744112836.61907,1.662321533
1744112836.62927,1.664035645
1744112836.63871,1.665770996
1744112836.64843,1.667463623
1744112836.65856,1.669049561
1744112836.66904,1.670695068
1744112836.67901,1.672397217
1744112836.68886,1.674061401
1744112836.69854,1.67571521
1744112836.70983,1.677427246
1744112836.71393,1.679013916
1744112836.72917,1.680556763
1744112836.7387,1.682029053
1744112836.74855,1.683455688
1744112836.77306,1.684777344
1744112836.77417,1.686294067
1744112836.78287,1.687773926
1744112836.78883,1.689380737
1744112836.79381,1.691010498
1744112836.81875,1.692686646
1744112836.81976,1.694509033
1744112836.82795,1.696164063
1744112836.83451,1.697843628
1744112836.8488,1.69951709
1744112836.86558,1.701047363
1744112836.87097,1.702882324
1744112836.87519,1.704634277
1744112836.89726,1.706420898
1744112836.89763,1.708258667
1744112836.90909,1.709951904
1744112836.92954,1.711680664
1744112836.92996,1.713232544
1744112836.94001,1.714947266
1744112836.96044,1.716746338
1744112836.96079,1.718403564
1744112836.96908,1.72030188
1744112836.98284,1.721911255
1744112836.98847,1.723591797
1744112836.99853,1.72532605
1744112837.00958,1.726922119
1744112837.01905,1.728747559
1744112837.02857,1.730409058
1744112837.03881,1.732213013
1744112837.04913,1.733998169
1744112837.05919,1.73556897
1744112837.06918,1.737329834
1744112837.07846,1.738981445
1744112837.09206,1.740781006
1744112837.10571,1.742617554
1744112837.11397,1.744222168
1744112837.11858,1.745995239
1744112837.12883,1.747686157
1744112837.14055,1.749356567
1744112837.14573,1.751113159
1744112837.15938,1.752670654
1744112837.16898,1.754455811
1744112837.18039,1.756042725
1744112837.20012,1.757736328
1744112837.20037,1.759446777
1744112837.20389,1.761018311
1744112837.22117,1.762759277
1744112837.23429,1.764430542
1744112837.24099,1.766168335
1744112837.24956,1.76798291
1744112837.25892,1.769575562
1744112837.28057,1.771439331
1744112837.28098,1.772986206
1744112837.28401,1.774635864
1744112837.29944,1.776334717
1744112837.30863,1.77797583
1744112837.31838,1.779913452
1744112837.34441,1.781681396
1744112837.34488,1.783426392
1744112837.34866,1.785256348
1744112837.35403,1.786695557
1744112837.37678,1.788404785
1744112837.37864,1.790039673
1744112837.38406,1.791797852
1744112837.39514,1.793538452
1744112837.40916,1.795338257
1744112837.41954,1.796972168
1744112837.43999,1.798627075
1744112837.44042,1.80022876
1744112837.4491,1.801920776
1744112837.45918,1.803685181
1744112837.46861,1.805325439
1744112837.47924,1.807140625
1744112837.48406,1.808708008
1744112837.50393,1.810198242
1744112837.50502,1.811849487
1744112837.51909,1.813590088
1744112837.536,1.815139038
1744112837.53852,1.816764282
1744112837.55161,1.818146484
1744112837.56091,1.819495117
1744112837.56654,1.820746948
1744112837.57484,1.822394409
1744112837.58962,1.823945435
1744112837.59903,1.825763306
1744112837.60929,1.827390625
1744112837.61847,1.829158813
1744112837.6287,1.830650024
1744112837.63878,1.832058472
1744112837.65199,1.833761108
1744112837.65394,1.835481689
1744112837.66741,1.837148682
1744112837.67911,1.838879028
1744112837.68883,1.84043457
1744112837.69386,1.841968994
1744112837.70445,1.843665039
1744112837.71904,1.845301392
1744112837.73017,1.847112915
1744112837.73388,1.848729126
1744112837.74861,1.85043042
1744112837.75443,1.851983765
1744112837.7659,1.853359009
1744112837.78078,1.855110107
1744112837.78688,1.856832275
1744112837.7996,1.858476074
1744112837.82379,1.860292603
1744112837.82418,1.861921387
1744112837.82861,1.863495239
1744112837.83881,1.864995361
1744112837.85597,1.866482422
1744112837.85626,1.868152466
1744112837.86915,1.869702637
1744112837.88795,1.871357544
1744112837.88839,1.872944458
1744112837.90016,1.874486816
1744112837.92006,1.875907593
